task_id,device_id,decision,arrival_time_s,queue_enter_time_s,start_time_s,end_time_s,queue_delay_ms,proc_delay_ms,tx_delay_ms,total_latency_ms,energy_j,deadline_ms,status,drop_reason,sla_violation
task_47_4,dev_47,offload,80.4204,80.4204,,,3.7000000000091404,0.0,3.663440621955989,,0.0,1.6,drop,deadline_miss,
task_121_3,dev_121,offload,80.6397,80.6397,,,3.7999999999982492,0.0,3.7869991676901784,,0.0,2.9000000000000004,drop,deadline_miss,
task_143_6,dev_143,offload,80.66470000000001,80.66470000000001,,,7.999999999995566,0.0,7.993593229661204,,0.0,1.4,drop,deadline_miss,
task_97_7,dev_97,offload,80.667,80.667,,,5.899999999996908,0.0,5.853007586173504,,0.0,2.1,drop,deadline_miss,
task_130_3,dev_130,offload,80.8259,80.8259,,,6.6000000000059345,0.0,6.554137322956828,,0.0,2.5,drop,deadline_miss,
task_153_5,dev_153,offload,80.89,80.89,,,9.000000000000341,0.0,8.95204836125396,,0.0,2.6000000000000005,drop,deadline_miss,
task_107_1,dev_107,offload,80.9469,80.9469,,,3.7999999999982492,0.0,3.7983990729480532,,0.0,2.4000000000000004,drop,deadline_miss,
task_56_4,dev_56,offload,80.9852,80.9852,,,8.399999999994634,0.0,8.447849232737369,,0.0,2.1,drop,deadline_miss,
task_199_3,dev_199,offload,81.2688,81.2688,,,7.900000000006457,0.0,7.8948158298301,,0.0,1.9,drop,deadline_miss,
task_164_2,dev_164,offload,81.27900000000001,81.27900000000001,,,7.5999999999964984,0.0,7.586666205363221,,0.0,1.3000000000000003,drop,deadline_miss,
task_25_2,dev_25,offload,81.35730000000001,81.35730000000001,,,3.0999999999892225,0.0,3.0998258480814065,,0.0,2.4000000000000004,drop,deadline_miss,
task_119_3,dev_119,drop,81.3794,81.3794,,,,0.0,,,0.0,2.3,drop,link_capacity,
task_59_2,dev_59,offload,81.39710000000001,81.39710000000001,,,6.599999999991724,0.0,6.642096672592061,,0.0,2.3,drop,deadline_miss,
task_124_3,dev_124,offload,81.4728,81.4728,,,7.199999999997431,0.0,7.168199819306065,,0.0,1.6,drop,deadline_miss,
task_116_5,dev_116,offload,81.5137,81.5137,,,7.199999999997431,0.0,7.176988747390288,,0.0,2.9000000000000004,drop,deadline_miss,
task_27_3,dev_27,offload,81.561,81.561,,,3.59999999999161,0.0,3.5847747129252028,,0.0,2.2,drop,deadline_miss,
task_167_2,dev_167,offload,81.6088,81.6088,,,3.900000000001569,0.0,3.8901379257656137,,0.0,1.2000000000000002,drop,deadline_miss,
task_76_1,dev_76,drop,81.6563,81.6563,,,,0.0,,,0.0,2.0,drop,link_capacity,
task_175_3,dev_175,offload,81.6628,81.6628,,,12.399999999999523,0.0,12.410283464304165,,0.0,1.2000000000000002,drop,deadline_miss,
task_8_2,dev_8,offload,81.7138,81.7138,,,6.000000000000227,0.0,5.9545848031355435,,0.0,2.3,drop,deadline_miss,
task_64_4,dev_64,offload,81.7775,81.7775,,,6.699999999995043,0.0,6.720468241069154,,0.0,1.9,drop,deadline_miss,
task_50_6,dev_50,offload,81.9016,81.9016,,,7.50000000000739,0.0,7.517969967296547,,0.0,1.0,drop,deadline_miss,
task_80_3,dev_80,offload,82.17060000000001,82.17060000000001,,,0.0,0.0,0.0,,0.0,1.6,drop,deadline_miss,
task_133_1,dev_133,offload,82.1746,82.1746,,,7.699999999999818,0.0,7.734583087190448,,0.0,2.3,drop,deadline_miss,
task_176_4,dev_176,offload,82.3144,82.3144,,,6.999999999990791,0.0,7.015468619292048,,0.0,1.6,drop,deadline_miss,
task_141_5,dev_141,offload,82.3422,82.3422,,,3.900000000001569,0.0,3.9455694815085285,,0.0,1.4,drop,deadline_miss,
task_123_3,dev_123,offload,82.39750000000001,82.39750000000001,,,4.099999999993997,0.0,4.083957605251773,,0.0,1.0,drop,deadline_miss,
task_10_3,dev_10,offload,82.43860000000001,82.43860000000001,,,6.900000000001683,0.0,6.8759355450490975,,0.0,1.7000000000000002,drop,deadline_miss,
task_127_5,dev_127,offload,82.4935,82.4935,,,3.200000000006753,0.0,3.1609165734691684,,0.0,3.0,drop,deadline_miss,
task_148_3,dev_148,offload,82.589,82.589,,,5.500000000012051,0.0,5.496719433850579,,0.0,2.6000000000000005,drop,deadline_miss,
task_176_5,dev_176,offload,82.62870000000001,82.62870000000001,,,6.799999999998363,0.0,6.774432542328956,,0.0,1.1,drop,deadline_miss,
task_71_2,dev_71,offload,82.73060000000001,82.73060000000001,,,5.60000000000116,0.0,5.564448707720432,,0.0,1.4,drop,deadline_miss,
task_81_6,dev_81,offload,82.7461,82.7461,,,3.7000000000091404,0.0,3.7177792292026233,,0.0,2.7,drop,deadline_miss,
task_39_2,dev_39,offload,82.8045,82.8045,,,10.300000000000864,0.0,10.31414506477904,,0.0,1.7000000000000002,drop,deadline_miss,
task_16_5,dev_16,offload,82.8117,82.8117,,,8.899999999997021,0.0,8.850628433262788,,0.0,2.8,drop,deadline_miss,
task_87_1,dev_87,offload,82.8833,82.8833,,,4.400000000003956,0.0,4.3902863408827875,,0.0,2.2,drop,deadline_miss,
task_144_4,dev_144,offload,83.0047,83.0047,,,7.699999999999818,0.0,7.6739193561561745,,0.0,1.5,drop,deadline_miss,
task_83_4,dev_83,offload,83.0467,83.0467,,,3.299999999995862,0.0,3.3232691920483273,,0.0,1.5,drop,deadline_miss,
task_97_8,dev_97,offload,83.0689,83.0689,,,9.10000000000366,0.0,9.054244218133583,,0.0,2.0,drop,deadline_miss,
task_30_7,dev_30,offload,83.20920000000001,83.20920000000001,,,7.699999999999818,0.0,7.722006412363868,,0.0,2.4000000000000004,drop,deadline_miss,
task_49_2,dev_49,drop,83.2415,83.2415,,,,0.0,,,0.0,2.4000000000000004,drop,link_capacity,
task_195_5,dev_195,offload,83.27000000000001,83.27000000000001,,,13.299999999986767,0.0,13.309665017132822,,0.0,2.7,drop,deadline_miss,
task_130_4,dev_130,drop,83.2711,83.2711,,,,0.0,,,0.0,1.1,drop,link_capacity,
task_181_2,dev_181,offload,83.2836,83.2836,,,4.400000000003956,0.0,4.441620639860955,,0.0,2.9000000000000004,drop,deadline_miss,
task_47_5,dev_47,offload,83.3702,83.3702,,,3.500000000002501,0.0,3.4973705666229207,,0.0,2.5,drop,deadline_miss,
task_55_3,dev_55,offload,83.427,83.427,,,13.199999999997658,0.0,13.184834591252173,,0.0,1.6,drop,deadline_miss,
task_160_4,dev_160,offload,83.4453,83.4453,,,8.899999999997021,0.0,8.898142849539902,,0.0,2.2,drop,deadline_miss,
task_11_3,dev_11,offload,83.4666,83.4666,,,7.40000000000407,0.0,7.354050900812811,,0.0,2.4000000000000004,drop,deadline_miss,
task_173_5,dev_173,offload,83.50070000000001,83.50070000000001,,,7.899999999992247,0.0,7.866680742431041,,0.0,1.7000000000000002,drop,deadline_miss,
task_70_6,dev_70,offload,83.5263,83.5263,,,7.899999999992247,0.0,7.8760025315714275,,0.0,2.7,drop,deadline_miss,
task_12_3,dev_12,offload,83.6028,83.6028,,,7.30000000000075,0.0,7.329025147497092,,0.0,2.9000000000000004,drop,deadline_miss,
task_120_3,dev_120,offload,83.6164,83.6164,,,0.0,0.0,0.0,,0.0,1.1,drop,deadline_miss,
task_127_6,dev_127,offload,83.7299,83.7299,,,3.3000000000100727,0.0,3.2848446979676433,,0.0,1.7000000000000002,drop,deadline_miss,
task_62_5,dev_62,offload,83.9114,83.9114,,,7.699999999999818,0.0,7.670530747052344,,0.0,1.2000000000000002,drop,deadline_miss,
task_5_3,dev_5,offload,83.9569,83.9569,,,3.6000000000058208,0.0,3.5791982557491333,,0.0,2.3,drop,deadline_miss,
task_121_4,dev_121,offload,83.9791,83.9791,,,4.400000000003956,0.0,4.360391588320358,,0.0,2.3,drop,deadline_miss,
task_71_3,dev_71,offload,84.0291,84.0291,,,7.199999999997431,0.0,7.207543387088522,,0.0,1.4,drop,deadline_miss,
task_86_3,dev_86,offload,84.0711,84.0711,,,4.0000000000048885,0.0,4.028765926667774,,0.0,2.9000000000000004,drop,deadline_miss,
task_58_5,dev_58,offload,84.10940000000001,84.10940000000001,,,10.399999999989973,0.0,10.3963043449152,,0.0,2.7,drop,deadline_miss,
task_147_4,dev_147,offload,84.50410000000001,84.50410000000001,,,3.199999999992542,0.0,3.2288878060160466,,0.0,1.2000000000000002,drop,deadline_miss,
task_116_6,dev_116,offload,84.5432,84.5432,,,7.100000000008322,0.0,7.074988923086431,,0.0,1.2000000000000002,drop,deadline_miss,
task_68_8,dev_68,drop,84.55080000000001,84.55080000000001,,,,0.0,,,0.0,2.4000000000000004,drop,link_capacity,
task_58_6,dev_58,offload,84.6969,84.6969,,,11.00000000000989,0.0,11.030879813844393,,0.0,1.4,drop,deadline_miss,
task_178_3,dev_178,offload,84.7184,84.7184,,,11.399999999994748,0.0,11.441526180136478,,0.0,1.9,drop,deadline_miss,
task_88_0,dev_88,drop,84.849,84.849,,,,0.0,,,0.0,1.6,drop,link_capacity,
task_114_1,dev_114,offload,84.8524,84.8524,,,6.799999999998363,0.0,6.805813104197359,,0.0,3.0,drop,deadline_miss,
task_174_5,dev_174,offload,84.9432,84.9432,,,6.900000000001683,0.0,6.928178784827392,,0.0,1.6,drop,deadline_miss,
task_83_5,dev_83,drop,84.9748,84.9748,,,,0.0,,,0.0,1.8000000000000003,drop,link_capacity,
task_84_4,dev_84,offload,85.12490000000001,85.12490000000001,,,7.699999999999818,0.0,7.694960043208044,,0.0,1.4,drop,deadline_miss,
task_126_4,dev_126,offload,85.1436,85.1436,,,3.7999999999982492,0.0,3.825618188343276,,0.0,1.9,drop,deadline_miss,
task_114_2,dev_114,offload,85.4234,85.4234,,,6.900000000001683,0.0,6.860518879737594,,0.0,1.1,drop,deadline_miss,
task_117_2,dev_117,offload,85.4568,85.4568,,,7.50000000000739,0.0,7.5191926856175915,,0.0,2.1,drop,deadline_miss,
task_36_3,dev_36,offload,85.5877,85.5877,,,8.600000000001273,0.0,8.59128369526087,,0.0,1.8000000000000003,drop,deadline_miss,
task_142_2,dev_142,offload,85.6512,85.6512,,,0.0,0.0,0.0,,0.0,2.0,drop,deadline_miss,
task_132_4,dev_132,offload,86.1264,86.1264,,,7.40000000000407,0.0,7.411841918906295,,0.0,2.1,drop,deadline_miss,
task_97_9,dev_97,offload,86.134,86.134,,,7.100000000008322,0.0,7.097400646539652,,0.0,3.0,drop,deadline_miss,
task_141_6,dev_141,offload,86.1562,86.1562,,,3.3999999999991815,0.0,3.394663082945939,,0.0,1.8000000000000003,drop,deadline_miss,
task_123_4,dev_123,offload,86.16600000000001,86.16600000000001,,,3.9999999999906777,0.0,4.000135969914784,,0.0,2.0,drop,deadline_miss,
task_47_6,dev_47,drop,86.2279,86.2279,,,,0.0,,,0.0,2.1,drop,link_capacity,
task_16_6,dev_16,offload,86.2506,86.2506,,,7.499999999993179,0.0,7.460161115966943,,0.0,1.9,drop,deadline_miss,
task_177_6,dev_177,offload,86.3721,86.3721,,,10.699999999999932,0.0,10.720204481823426,,0.0,1.5,drop,deadline_miss,
task_70_7,dev_70,offload,86.5428,86.5428,,,12.600000000006162,0.0,12.55847747926596,,0.0,2.1,drop,deadline_miss,
task_32_3,dev_32,offload,86.59190000000001,86.59190000000001,,,2.6999999999901547,0.0,2.6701534500431405,,0.0,2.4000000000000004,drop,deadline_miss,
task_185_3,dev_185,offload,86.6409,86.6409,,,8.600000000001273,0.0,8.576430719365021,,0.0,1.5,drop,deadline_miss,
task_0_5,dev_0,offload,87.3157,87.3157,,,3.299999999995862,0.0,3.2896803413648845,,0.0,1.7000000000000002,drop,deadline_miss,
task_178_4,dev_178,offload,87.3163,87.3163,,,5.400000000008731,0.0,5.4465042538143384,,0.0,2.6000000000000005,drop,deadline_miss,
task_194_3,dev_194,offload,87.3741,87.3741,,,3.80000000001246,0.0,3.844355250421506,,0.0,2.0,drop,deadline_miss,
task_143_7,dev_143,offload,87.384,87.384,,,6.300000000010186,0.0,6.269722246145815,,0.0,1.5,drop,deadline_miss,
task_141_7,dev_141,offload,87.52210000000001,87.52210000000001,,,7.799999999988927,0.0,7.784849913077502,,0.0,2.6000000000000005,drop,deadline_miss,
task_198_2,dev_198,offload,87.5704,87.5704,,,7.199999999997431,0.0,7.23092059266885,,0.0,1.4,drop,deadline_miss,
task_191_7,dev_191,offload,87.6322,87.6322,,,6.900000000001683,0.0,6.9340896366971965,,0.0,1.0,drop,deadline_miss,
task_145_3,dev_145,offload,87.63380000000001,87.63380000000001,,,3.900000000001569,0.0,3.874886683302431,,0.0,1.6,drop,deadline_miss,
task_94_5,dev_94,offload,87.9392,87.9392,,,6.300000000010186,0.0,6.284387144564001,,0.0,2.4000000000000004,drop,deadline_miss,
task_53_1,dev_53,offload,88.054,88.054,,,8.300000000005525,0.0,8.341552268207936,,0.0,1.5,drop,deadline_miss,
task_81_7,dev_81,offload,88.2029,88.2029,,,3.7999999999982492,0.0,3.7595862187746967,,0.0,2.4000000000000004,drop,deadline_miss,
task_46_2,dev_46,offload,88.3194,88.3194,,,8.200000000002206,0.0,8.214192073299042,,0.0,1.2000000000000002,drop,deadline_miss,
task_2_3,dev_2,offload,88.3409,88.3409,,,0.0,0.0,0.0,,0.0,1.6,drop,deadline_miss,
task_12_4,dev_12,offload,88.34320000000001,88.34320000000001,,,7.099999999994111,0.0,7.117295740095805,,0.0,1.3000000000000003,drop,deadline_miss,
task_62_6,dev_62,offload,88.36800000000001,88.36800000000001,,,0.0,0.0,0.0,,0.0,1.5,drop,deadline_miss,
task_12_5,dev_12,offload,88.3968,88.3968,,,7.000000000005002,0.0,6.967785578979657,,0.0,1.9,drop,deadline_miss,
task_113_6,dev_113,offload,88.5677,88.5677,,,7.5999999999964984,0.0,7.641595755010468,,0.0,2.5,drop,deadline_miss,
task_103_5,dev_103,offload,88.57770000000001,88.57770000000001,,,3.299999999995862,0.0,3.2599853212173207,,0.0,1.9,drop,deadline_miss,
task_179_2,dev_179,offload,88.6383,88.6383,,,11.300000000005639,0.0,11.339884480773428,,0.0,1.7000000000000002,drop,deadline_miss,
task_38_1,dev_38,offload,88.7095,88.7095,,,10.599999999996612,0.0,10.55178736125832,,0.0,1.0,drop,deadline_miss,
task_182_2,dev_182,offload,88.73660000000001,88.73660000000001,,,0.0,0.0,0.0,,0.0,2.5,drop,deadline_miss,
task_132_5,dev_132,offload,88.87140000000001,88.87140000000001,,,7.999999999995566,0.0,7.9556625210819805,,0.0,2.1,drop,deadline_miss,
task_54_4,dev_54,offload,88.976,88.976,,,8.500000000012164,0.0,8.522475244028609,,0.0,1.3000000000000003,drop,deadline_miss,
task_24_5,dev_24,offload,89.00450000000001,89.00450000000001,,,8.200000000002206,0.0,8.160377103944702,,0.0,2.6000000000000005,drop,deadline_miss,
task_60_2,dev_60,offload,89.02810000000001,89.02810000000001,,,7.699999999999818,0.0,7.709856293407199,,0.0,2.5,drop,deadline_miss,
task_100_2,dev_100,drop,89.0348,89.0348,,,,0.0,,,0.0,1.1,drop,link_capacity,
task_143_8,dev_143,offload,89.052,89.052,,,3.900000000001569,0.0,3.872253104515393,,0.0,2.9000000000000004,drop,deadline_miss,
task_177_7,dev_177,offload,89.0948,89.0948,,,6.399999999999295,0.0,6.353819016401559,,0.0,1.6,drop,deadline_miss,
task_69_5,dev_69,offload,89.14540000000001,89.14540000000001,,,12.90000000000191,0.0,12.936402809402512,,0.0,2.5,drop,deadline_miss,
task_11_4,dev_11,offload,89.2577,89.2577,,,6.6000000000059345,0.0,6.638806495277908,,0.0,1.2000000000000002,drop,deadline_miss,
task_187_3,dev_187,offload,89.3328,89.3328,,,3.59999999999161,0.0,3.6376099791866876,,0.0,2.8,drop,deadline_miss,
task_78_5,dev_78,offload,89.4383,89.4383,,,12.700000000009481,0.0,12.651755979819058,,0.0,1.1,drop,deadline_miss,
task_9_7,dev_9,offload,89.5676,89.5676,,,12.90000000000191,0.0,12.90117493516909,,0.0,1.5,drop,deadline_miss,
task_67_1,dev_67,offload,89.602,89.602,,,3.7999999999982492,0.0,3.784025668576206,,0.0,2.0,drop,deadline_miss,
task_66_5,dev_66,offload,89.63260000000001,89.63260000000001,,,7.399999999989859,0.0,7.445393856698379,,0.0,1.3000000000000003,drop,deadline_miss,
task_190_6,dev_190,offload,89.70960000000001,89.70960000000001,,,7.099999999994111,0.0,7.070438229371176,,0.0,2.1,drop,deadline_miss,
task_77_3,dev_77,drop,89.7885,89.7885,,,,0.0,,,0.0,1.7000000000000002,drop,link_capacity,
task_9_8,dev_9,offload,89.9591,89.9591,,,5.899999999996908,0.0,5.923633186348212,,0.0,1.7000000000000002,drop,deadline_miss,
task_147_5,dev_147,offload,90.01660000000001,90.01660000000001,,,11.499999999998067,0.0,11.549883990053814,,0.0,2.3,drop,deadline_miss,
task_111_3,dev_111,offload,90.0557,90.0557,,,7.40000000000407,0.0,7.38392385167075,,0.0,1.2000000000000002,drop,deadline_miss,
task_150_7,dev_150,offload,90.122,90.122,,,5.900000000011119,0.0,5.916463874617919,,0.0,1.9,drop,deadline_miss,
task_88_1,dev_88,offload,90.5171,90.5171,,,6.700000000009254,0.0,6.668233981694597,,0.0,1.8000000000000003,drop,deadline_miss,
task_45_4,dev_45,offload,90.5445,90.5445,,,3.3000000000100727,0.0,3.3303159831058515,,0.0,1.6,drop,deadline_miss,
task_151_4,dev_151,offload,90.6605,90.6605,,,6.200000000006867,0.0,6.1963084215018585,,0.0,2.0,drop,deadline_miss,
task_10_4,dev_10,offload,90.78630000000001,90.78630000000001,,,8.099999999998886,0.0,8.082571153574282,,0.0,2.7,drop,deadline_miss,
task_125_4,dev_125,offload,90.83810000000001,90.83810000000001,,,3.7999999999982492,0.0,3.8319824178466737,,0.0,1.9,drop,deadline_miss,
task_59_3,dev_59,offload,90.84440000000001,90.84440000000001,,,14.099999999999113,0.0,14.076238997177159,,0.0,1.7000000000000002,drop,deadline_miss,
task_23_5,dev_23,offload,90.89370000000001,90.89370000000001,,,3.59999999999161,0.0,3.558546335468065,,0.0,1.6,drop,deadline_miss,
task_35_5,dev_35,offload,91.049,91.049,,,9.399999999999409,0.0,9.38284160357285,,0.0,2.1,drop,deadline_miss,
task_199_4,dev_199,offload,91.0506,91.0506,,,11.20000000000232,0.0,11.200874476140726,,0.0,2.9000000000000004,drop,deadline_miss,
task_162_4,dev_162,offload,91.3768,91.3768,,,0.0,0.0,0.0,,0.0,2.9000000000000004,drop,deadline_miss,
task_28_1,dev_28,offload,91.4649,91.4649,,,7.699999999999818,0.0,7.671163240168048,,0.0,2.6000000000000005,drop,deadline_miss,
task_15_6,dev_15,drop,91.56880000000001,91.56880000000001,,,,0.0,,,0.0,2.2,drop,link_capacity,
task_31_3,dev_31,offload,91.6452,91.6452,,,6.799999999998363,0.0,6.82104842262063,,0.0,2.1,drop,deadline_miss,
task_11_5,dev_11,offload,91.8043,91.8043,,,6.000000000000227,0.0,6.019469658023632,,0.0,1.4,drop,deadline_miss,
task_191_8,dev_191,offload,92.1618,92.1618,,,8.300000000005525,0.0,8.251118385378001,,0.0,1.5,drop,deadline_miss,
task_150_8,dev_150,offload,92.2168,92.2168,,,9.000000000000341,0.0,9.0250949265661,,0.0,2.6000000000000005,drop,deadline_miss,
task_73_3,dev_73,offload,92.2679,92.2679,,,7.000000000005002,0.0,7.024958380916972,,0.0,1.8000000000000003,drop,deadline_miss,
task_158_6,dev_158,offload,92.3007,92.3007,,,11.399999999994748,0.0,11.434624883728626,,0.0,1.8000000000000003,drop,deadline_miss,
task_98_1,dev_98,offload,92.3503,92.3503,,,10.099999999994225,0.0,10.090109032991494,,0.0,2.5,drop,deadline_miss,
task_101_1,dev_101,offload,92.4278,92.4278,,,3.900000000001569,0.0,3.881030908453447,,0.0,2.1,drop,deadline_miss,
task_40_1,dev_40,offload,92.4787,92.4787,,,6.799999999998363,0.0,6.76862865863904,,0.0,2.8,drop,deadline_miss,
task_143_9,dev_143,offload,92.7248,92.7248,,,3.200000000006753,0.0,3.2330406156137355,,0.0,2.5,drop,deadline_miss,
task_149_0,dev_149,offload,92.74210000000001,92.74210000000001,,,10.99999999999568,0.0,10.972298987721386,,0.0,2.5,drop,deadline_miss,
task_167_3,dev_167,offload,92.7945,92.7945,,,3.900000000001569,0.0,3.9305230779668796,,0.0,2.1,drop,deadline_miss,
task_106_2,dev_106,offload,92.8052,92.8052,,,7.000000000005002,0.0,7.049557819428484,,0.0,2.8,drop,deadline_miss,
task_62_7,dev_62,offload,92.87270000000001,92.87270000000001,,,0.0,0.0,0.0,,0.0,1.1,drop,deadline_miss,
task_71_4,dev_71,offload,92.994,92.994,,,7.600000000010709,0.0,7.550036691887331,,0.0,1.9,drop,deadline_miss,
task_10_5,dev_10,offload,93.01700000000001,93.01700000000001,,,8.499999999997954,0.0,8.501641641374096,,0.0,2.7,drop,deadline_miss,
task_192_2,dev_192,offload,93.02590000000001,93.02590000000001,,,7.199999999997431,0.0,7.194152130819039,,0.0,1.5,drop,deadline_miss,
task_40_2,dev_40,offload,93.1478,93.1478,,,7.999999999995566,0.0,8.014567228574819,,0.0,2.9000000000000004,drop,deadline_miss,
task_1_3,dev_1,offload,93.2102,93.2102,,,3.7000000000091404,0.0,3.7001344289944624,,0.0,1.6,drop,deadline_miss,
task_169_3,dev_169,offload,93.2611,93.2611,,,11.300000000005639,0.0,11.289594013817538,,0.0,1.5,drop,deadline_miss,
task_92_2,dev_92,offload,93.3622,93.3622,,,6.100000000003547,0.0,6.133744190007825,,0.0,1.8000000000000003,drop,deadline_miss,
task_125_5,dev_125,offload,93.41040000000001,93.41040000000001,,,3.6999999999949296,0.0,3.7160434296815574,,0.0,1.4,drop,deadline_miss,
task_118_3,dev_118,offload,93.4919,93.4919,,,9.700000000009368,0.0,9.712852513604446,,0.0,2.3,drop,deadline_miss,
task_98_2,dev_98,offload,93.61800000000001,93.61800000000001,,,10.300000000000864,0.0,10.32191349763636,,0.0,1.1,drop,deadline_miss,
task_64_5,dev_64,drop,93.62790000000001,93.62790000000001,,,,0.0,,,0.0,2.3,drop,link_capacity,
task_130_5,dev_130,offload,93.7249,93.7249,,,6.500000000002615,0.0,6.538796383155692,,0.0,1.5,drop,deadline_miss,
task_104_5,dev_104,offload,93.7568,93.7568,,,6.500000000002615,0.0,6.513887556460186,,0.0,1.2000000000000002,drop,deadline_miss,
task_184_3,dev_184,offload,93.8802,93.8802,,,7.50000000000739,0.0,7.511177644606208,,0.0,2.7,drop,deadline_miss,
task_90_4,dev_90,offload,93.9038,93.9038,,,7.000000000005002,0.0,7.01172673727532,,0.0,2.7,drop,deadline_miss,
task_71_5,dev_71,offload,93.94500000000001,93.94500000000001,,,8.099999999998886,0.0,8.09245744339982,,0.0,2.4000000000000004,drop,deadline_miss,
task_114_3,dev_114,offload,94.00450000000001,94.00450000000001,,,7.40000000000407,0.0,7.363256437929309,,0.0,2.8,drop,deadline_miss,
task_193_7,dev_193,offload,94.13430000000001,94.13430000000001,,,7.499999999993179,0.0,7.545849906219724,,0.0,2.9000000000000004,drop,deadline_miss,
task_166_3,dev_166,drop,94.2735,94.2735,,,,0.0,,,0.0,1.3000000000000003,drop,link_capacity,
task_190_7,dev_190,offload,94.3281,94.3281,,,8.200000000002206,0.0,8.157863940374064,,0.0,2.3,drop,deadline_miss,
task_44_4,dev_44,offload,94.391,94.391,,,6.2999999999959755,0.0,6.2610855379814785,,0.0,2.4000000000000004,drop,deadline_miss,
task_156_4,dev_156,offload,94.4903,94.4903,,,6.900000000001683,0.0,6.9411995479830475,,0.0,1.5,drop,deadline_miss,
task_108_2,dev_108,offload,94.5198,94.5198,,,8.200000000002206,0.0,8.16913884470177,,0.0,1.9,drop,deadline_miss,
task_199_5,dev_199,offload,94.6222,94.6222,,,10.800000000003251,0.0,10.764282363881573,,0.0,2.4000000000000004,drop,deadline_miss,
task_24_6,dev_24,offload,94.7582,94.7582,,,6.2999999999959755,0.0,6.319258157645341,,0.0,2.1,drop,deadline_miss,
task_124_4,dev_124,offload,94.7874,94.7874,,,6.399999999999295,0.0,6.425641592082208,,0.0,2.4000000000000004,drop,deadline_miss,
task_46_3,dev_46,offload,94.8403,94.8403,,,8.099999999998886,0.0,8.096961254058048,,0.0,2.9000000000000004,drop,deadline_miss,
task_46_4,dev_46,offload,94.88980000000001,94.88980000000001,,,7.099999999994111,0.0,7.066619295516538,,0.0,2.5,drop,deadline_miss,
task_7_7,dev_7,offload,95.0548,95.0548,,,3.3999999999991815,0.0,3.4281993422916686,,0.0,1.9,drop,deadline_miss,
task_72_4,dev_72,offload,95.1131,95.1131,,,7.30000000000075,0.0,7.300421060776425,,0.0,1.9,drop,deadline_miss,
task_102_6,dev_102,offload,95.1727,95.1727,,,0.0,0.0,0.0,,0.0,2.6000000000000005,drop,deadline_miss,
task_100_3,dev_100,offload,95.1834,95.1834,,,7.899999999992247,0.0,7.867635582928958,,0.0,1.9,drop,deadline_miss,
task_133_2,dev_133,drop,95.2518,95.2518,,,,0.0,,,0.0,2.6000000000000005,drop,link_capacity,
task_12_6,dev_12,offload,95.2821,95.2821,,,7.50000000000739,0.0,7.521849951731782,,0.0,2.4000000000000004,drop,deadline_miss,
task_139_4,dev_139,offload,95.2912,95.2912,,,10.500000000007503,0.0,10.460952986074119,,0.0,1.9,drop,deadline_miss,
task_66_6,dev_66,offload,95.4012,95.4012,,,7.999999999995566,0.0,8.041033160070333,,0.0,1.6,drop,deadline_miss,
task_76_2,dev_76,offload,95.61850000000001,95.61850000000001,,,6.399999999999295,0.0,6.393302960234818,,0.0,1.3000000000000003,drop,deadline_miss,
task_108_3,dev_108,offload,95.6519,95.6519,,,3.3000000000100727,0.0,3.3443294427528967,,0.0,1.4,drop,deadline_miss,
task_35_6,dev_35,offload,95.9775,95.9775,,,3.6999999999949296,0.0,3.6973356897752665,,0.0,2.7,drop,deadline_miss,
task_114_4,dev_114,offload,96.05290000000001,96.05290000000001,,,3.59999999999161,0.0,3.5908649713549075,,0.0,1.7000000000000002,drop,deadline_miss,
task_66_7,dev_66,offload,96.058,96.058,,,6.2999999999959755,0.0,6.310737114370518,,0.0,2.6000000000000005,drop,deadline_miss,
task_115_5,dev_115,offload,96.12830000000001,96.12830000000001,,,4.099999999993997,0.0,4.081687446989788,,0.0,1.4,drop,deadline_miss,
task_186_4,dev_186,offload,96.159,96.159,,,7.199999999997431,0.0,7.2090103246606585,,0.0,1.5,drop,deadline_miss,
task_22_3,dev_22,offload,96.3216,96.3216,,,5.60000000000116,0.0,5.607333593501572,,0.0,2.1,drop,deadline_miss,
task_118_4,dev_118,offload,96.41770000000001,96.41770000000001,,,9.699999999995157,0.0,9.65637698810451,,0.0,1.6,drop,deadline_miss,
task_141_8,dev_141,offload,96.7305,96.7305,,,11.799999999993815,0.0,11.846113091027807,,0.0,1.6,drop,deadline_miss,
task_135_7,dev_135,offload,97.1083,97.1083,,,3.6000000000058208,0.0,3.583441022748515,,0.0,2.6000000000000005,drop,deadline_miss,
task_90_5,dev_90,offload,97.1132,97.1132,,,7.199999999997431,0.0,7.244846673280801,,0.0,2.7,drop,deadline_miss,
task_164_3,dev_164,offload,97.12230000000001,97.12230000000001,,,13.199999999997658,0.0,13.161532515974766,,0.0,1.2000000000000002,drop,deadline_miss,
task_5_4,dev_5,offload,97.36630000000001,97.36630000000001,,,4.300000000000637,0.0,4.342753085351013,,0.0,1.2000000000000002,drop,deadline_miss,
task_19_5,dev_19,offload,97.48230000000001,97.48230000000001,,,8.399999999994634,0.0,8.369475697374165,,0.0,1.1,drop,deadline_miss,
task_63_8,dev_63,offload,97.51790000000001,97.51790000000001,,,8.499999999997954,0.0,8.538097296263196,,0.0,1.3000000000000003,drop,deadline_miss,
